id;m_source;c_source;m_country_code;c_country_code;m_source_id;c_source_id;validation_status
2900824;AZT;GIN;LT;LT;506037010357;31157;barcode
2900825;AZT;GIN;LT;LT;506018537291;33581;barcode
2900826;AZT;GIN;LT;LT;219698;39138;barcode
2900827;AZT;GIN;LT;LT;219699;39137;barcode
2900832;AZT;GIN;LT;LT;801004719457;31665;barcode
2900833;AZT;BNU;LT;LT;366143400654;10020329;barcode
2900837;AZT;GIN;LT;LT;871010363736;27314;barcode
2900838;AZT;BNU;LT;LT;871010363736;10019265;barcode
2900851;AZT;BNU;LT;LT;871010356154;10019323;barcode
2900855;AZT;GIN;LT;LT;506042735024;33577;barcode
2900857;AZT;GIN;LT;LT;805141723558;30167;barcode
2900859;AZT;GIN;LT;LT;506018537931;33579;barcode
2900863;AZT;GIN;LT;LT;477904878021;30910;barcode
2900866;AZT;GIN;LT;LT;505777802108;35370;barcode
2900869;AZT;GIN;LT;LT;350824000369;34656;barcode
2900871;AZT;GIN;LT;LT;366143400591;30922;barcode
2900872;AZT;BNU;LT;LT;366143400591;10031938;barcode
2900875;AZT;GIN;LT;LT;357705152861;21894;barcode
2900877;AZT;BNU;LT;LT;354055000902;10021888;barcode
2900878;AZT;GIN;LT;LT;354055000902;29608;barcode
2900882;AZT;GIN;LT;LT;214221;29542;barcode
2900884;AZT;GIN;LT;LT;087614190228;39558;barcode
2900886;AZT;BNU;LT;LT;212590;10013542;barcode
2900887;AZT;GIN;LT;LT;400163850020;30831;barcode
2900888;AZT;BNU;LT;LT;400163850020;10021198;barcode
2900889;AZT;GIN;LT;LT;400163809523;30830;barcode
2900890;AZT;BNU;LT;LT;400163809523;10032096;barcode
2900894;AZT;BNU;LT;LT;521300687036;10049314;barcode
2900898;AZT;GIN;LT;LT;214438;30143;barcode
2900900;AZT;GIN;LT;LT;477903068092;29523;barcode
2900903;AZT;GIN;LT;LT;707086602426;24948;barcode
2900906;AZT;BNU;LT;LT;707086602426;10000288;barcode
2900913;AZT;GIN;LT;LT;803247202378;41683;barcode
2900916;AZT;BNU;LT;LT;590306865140;10069125;barcode
2900918;AZT;GIN;LT;LT;590306865140;32487;barcode
2900920;AZT;GIN;LT;LT;340104647626;22312;barcode
2900921;AZT;BNU;LT;LT;340104647626;10018587;barcode
2900928;AZT;GIN;LT;LT;340134786977;27586;barcode
2900930;AZT;BNU;LT;LT;340134786977;10000587;barcode
2900932;AZT;GIN;LT;LT;702815711019;21873;barcode
2900934;AZT;BNU;LT;LT;702815711019;10000280;barcode
2900939;AZT;GIN;LT;LT;764015306224;39588;barcode
2900945;AZT;GIN;LT;LT;205505;28084;barcode
2900948;AZT;BNU;LT;LT;014853;10013876;barcode
2900951;AZT;BNU;LT;LT;840704;10013957;barcode
2900952;AZT;BNU;LT;LT;844719;10001398;barcode
2900954;AZT;GIN;LT;LT;844719;22112;barcode
2900955;AZT;GIN;LT;LT;707086602315;20254;barcode
2900956;AZT;BNU;LT;LT;707086602315;10000275;barcode
2900959;AZT;GIN;LT;LT;201093;26558;barcode
2900961;AZT;BNU;LT;LT;366236100008;10019543;barcode
2900962;AZT;GIN;LT;LT;366236100008;25235;barcode
2900964;AZT;GIN;LT;LT;570893201938;32806;barcode
2900969;AZT;GIN;LT;LT;220487;39293;barcode
2900970;AZT;GIN;LT;LT;328277936861;25113;barcode
2900972;AZT;BNU;LT;LT;328277936861;10014468;barcode
2900979;AZT;GIN;LT;LT;328277003751;32968;barcode
2900980;AZT;GIN;LT;LT;401567210836;27442;barcode
2900988;AZT;GIN;LT;LT;333787241033;28009;barcode
2900990;AZT;GIN;LT;LT;333787241303;28018;barcode
2900993;AZT;GIN;LT;LT;200754;23074;barcode
2900995;AZT;GIN;LT;LT;871010356816;27121;barcode
2900996;AZT;BNU;LT;LT;871010356816;10019325;barcode
2900998;AZT;GIN;LT;LT;100000218424;36985;barcode
2900999;AZT;BNU;LT;LT;100000218424;10056615;barcode
2901007;AZT;GIN;LT;LT;847000151215;32163;barcode
2901012;AZT;BNU;LT;LT;404950025083;10034674;barcode
2901014;AZT;GIN;LT;LT;402840312230;30709;barcode
2901016;AZT;APO;LT;LT;357194000160;pmm0207991lt;barcode
2901017;AZT;BNU;LT;LT;357194000160;10013807;barcode
2901021;AZT;BNU;LT;LT;477905239016;10061409;barcode
2901024;AZT;GIN;LT;LT;333787130994;27946;barcode
2901025;AZT;BNU;LT;LT;333787130994;10004211;barcode
2901026;AZT;GIN;LT;LT;346102000821;33940;barcode
2901027;AZT;GIN;LT;LT;842812;26530;barcode
2901030;AZT;APO;LT;LT;340136025330;pmm0208027lt;barcode
2901031;AZT;BNU;LT;LT;340136025330;10013825;barcode
2901032;AZT;GIN;LT;LT;340136025330;29339;barcode
2901033;AZT;GIN;LT;LT;202795;22891;barcode
2901035;AZT;GIN;LT;LT;335271200747;25155;barcode
2901036;AZT;BNU;LT;LT;335271200747;10013386;barcode
2901038;AZT;GIN;LT;LT;204177;40734;barcode
2901040;AZT;BNU;LT;LT;212164;10006148;barcode
2901042;AZT;GIN;LT;LT;212164;28753;barcode
2901048;AZT;GIN;LT;LT;211884;25032;barcode
2901057;AZT;GIN;LT;LT;880932832250;31456;barcode
2901060;AZT;BNU;LT;LT;040134741131;10018908;barcode
2901064;AZT;GIN;LT;LT;059007691421;40413;barcode
2901067;AZT;GIN;LT;LT;764024915280;39282;barcode
2901068;AZT;BNU;LT;LT;764024915280;10049377;barcode
2901069;AZT;GIN;LT;LT;016625;25380;barcode
2901072;AZT;BNU;LT;LT;803412518149;10050721;barcode
2901073;AZT;GIN;LT;LT;805032768486;36517;barcode
2901078;AZT;GIN;LT;LT;366143400864;23573;barcode
2901082;AZT;GIN;LT;LT;218715;39031;barcode
2901085;AZT;BNU;LT;LT;357194000109;10013850;barcode
2901086;AZT;GIN;LT;LT;357194000109;23969;barcode
2901088;AZT;GIN;LT;LT;214098;41028;barcode
2901089;AZT;GIN;LT;LT;206170;40784;barcode
2901090;AZT;GIN;LT;LT;207908;24262;barcode
2901092;AZT;GIN;LT;LT;358331666920;26450;barcode
2901093;AZT;BNU;LT;LT;358331666920;10000550;barcode
2901095;AZT;GIN;LT;LT;206581;40835;barcode
2901097;AZT;GIN;LT;LT;800013700405;38416;barcode
2901098;AZT;GIN;LT;LT;219863;39978;barcode
2901100;AZT;GIN;LT;LT;383895700608;26419;barcode
2901101;AZT;GIN;LT;LT;475103392030;37721;barcode
2901102;AZT;GIN;LT;LT;475103392029;37720;barcode
2901103;AZT;GIN;LT;LT;477905239024;39581;barcode
2901104;AZT;BNU;LT;LT;477905239024;10078783;barcode
2901105;AZT;BNU;LT;LT;220967;10079042;barcode
2901106;AZT;GIN;LT;LT;220967;41521;barcode
2901108;AZT;GIN;LT;LT;383898960296;27010;barcode
2901114;AZT;BNU;LT;LT;400580003673;10000465;barcode
2901115;AZT;GIN;LT;LT;400580003673;27955;barcode
2901120;AZT;GIN;LT;LT;400667036002;26565;barcode
2901124;AZT;GIN;LT;LT;400667036001;30778;barcode
2901126;AZT;GIN;LT;LT;400580063164;25703;barcode
2901129;AZT;BNU;LT;LT;401347410310;10001106;barcode
2901135;AZT;GIN;LT;LT;403085503300;21595;barcode
2901137;AZT;BNU;LT;LT;403085503299;10003469;barcode
2901141;AZT;BNU;LT;LT;403085503481;10013575;barcode
2901142;AZT;GIN;LT;LT;403085503481;21698;barcode
2901144;AZT;GIN;LT;LT;042927;41480;barcode
2901145;AZT;BNU;LT;LT;043768;10003449;barcode
2901149;AZT;GIN;LT;LT;044000;25442;barcode
2901151;AZT;BNU;LT;LT;044000;10003458;barcode
2901156;AZT;GIN;LT;LT;044307;21118;barcode
2901159;AZT;BNU;LT;LT;570893200690;10001659;barcode
2901160;AZT;GIN;LT;LT;570893200690;22498;barcode
2901165;AZT;GIN;LT;LT;805534870010;23566;barcode
2901166;AZT;BNU;LT;LT;805534870010;10013555;barcode
2901170;AZT;GIN;LT;LT;426031216024;20247;barcode
2901172;AZT;BNU;LT;LT;843701132990;10018669;barcode
2901177;AZT;GIN;LT;LT;366143400485;24793;barcode
2901183;AZT;BNU;LT;LT;401347411725;10001107;barcode
2901186;AZT;GIN;LT;LT;206646;23992;barcode
2901189;AZT;BNU;LT;LT;383898962798;10013371;barcode
2901194;AZT;GIN;LT;LT;340156469554;38040;barcode
2901195;AZT;BNU;LT;LT;328277007334;10014213;barcode
2901196;AZT;GIN;LT;LT;328277007334;25108;barcode
2901203;AZT;GIN;LT;LT;764015639624;36830;barcode
2901205;AZT;BNU;LT;LT;761241219900;10038375;barcode
2901208;AZT;GIN;LT;LT;842997943919;32252;barcode
2901209;AZT;GIN;LT;LT;871240073604;32630;barcode
2901211;AZT;BNU;LT;LT;590306060279;10019699;barcode
2901213;AZT;GIN;LT;LT;590306060279;27715;barcode
2901218;AZT;GIN;LT;LT;704611003372;31405;barcode
2901220;AZT;GIN;LT;LT;401636954684;30315;barcode
2901221;AZT;GIN;LT;LT;880932832402;37869;barcode
2901223;AZT;GIN;LT;LT;506042735026;33578;barcode
2901224;AZT;BNU;LT;LT;400580026978;10038549;barcode
2901226;AZT;GIN;LT;LT;400580026978;33056;barcode
2901229;AZT;GIN;LT;LT;871010393874;40442;barcode
2901231;AZT;GIN;LT;LT;764015639594;36825;barcode
2901233;AZT;BNU;LT;LT;357466012772;10001632;barcode
2901236;AZT;GIN;LT;LT;357466012772;22497;barcode
2901237;AZT;BNU;LT;LT;219663;10066726;barcode
2901239;AZT;GIN;LT;LT;401154800393;40711;barcode
2901240;AZT;GIN;LT;LT;410304089791;22349;barcode
2901242;AZT;GIN;LT;LT;763001990093;27801;barcode
2901243;AZT;BNU;LT;LT;763001990093;10009463;barcode
2901245;AZT;GIN;LT;LT;802796944121;24085;barcode
2901246;AZT;BNU;LT;LT;208523;10007908;barcode
2901248;AZT;GIN;LT;LT;208523;24070;barcode
2901255;AZT;GIN;LT;LT;506037010680;31394;barcode
2901261;AZT;BNU;LT;LT;844691;10001379;barcode
2901262;AZT;GIN;LT;LT;844691;26186;barcode
2901266;AZT;GIN;LT;LT;764015306199;38138;barcode
2901269;AZT;GIN;LT;LT;599700136752;29959;barcode
2901275;AZT;BNU;LT;LT;590306865025;10069124;barcode
2901276;AZT;GIN;LT;LT;590306865025;32486;barcode
2901277;AZT;BNU;LT;LT;764015306086;10018925;barcode
2901282;AZT;GIN;LT;LT;764015306124;25295;barcode
2901284;AZT;BNU;LT;LT;764015306052;10019795;barcode
2901290;AZT;BNU;LT;LT;214437;10028552;barcode
2901292;AZT;GIN;LT;LT;214437;30299;barcode
2901295;AZT;BNU;LT;LT;402966806109;10000489;barcode
2901296;AZT;GIN;LT;LT;402966806109;24914;barcode
2901303;AZT;GIN;LT;LT;477905239018;37551;barcode
2901304;AZT;BNU;LT;LT;477905239018;10061416;barcode
2901307;AZT;GIN;LT;LT;570997625430;39106;barcode
2901309;AZT;BNU;LT;LT;506007260546;10056681;barcode
2901310;AZT;GIN;LT;LT;506007260546;39033;barcode
2901315;AZT;GIN;LT;LT;477016110326;38921;barcode
2901323;AZT;GIN;LT;LT;219581;39500;barcode
2901325;AZT;BNU;LT;LT;219581;10051878;barcode
2901328;AZT;GIN;LT;LT;219997;28932;barcode
2901329;AZT;BNU;LT;LT;219997;10012749;barcode
2901332;AZT;GIN;LT;LT;220211;39792;barcode
2901333;AZT;BNU;LT;LT;220211;10071641;barcode
2901339;AZT;BNU;LT;LT;764015306207;10060139;barcode
2901340;AZT;GIN;LT;LT;764015306207;38858;barcode
2901343;AZT;BNU;LT;LT;506000359371;10076710;barcode
2901344;AZT;GIN;LT;LT;474160921191;39501;barcode
2901346;AZT;BNU;LT;LT;474160921191;10080499;barcode
2901348;AZT;GIN;LT;LT;590306865452;39119;barcode
2901349;AZT;BNU;LT;LT;590306865452;10080324;barcode
2901352;AZT;BNU;LT;LT;506000359475;10076711;barcode
2901356;AZT;BNU;LT;LT;506000359347;10076713;barcode
2901359;AZT;BNU;LT;LT;506000359150;10076712;barcode
2901360;AZT;GIN;LT;LT;501920500037;33073;barcode
2901362;AZT;BNU;LT;LT;506000359145;10076715;barcode
2901363;AZT;BNU;LT;LT;017666;10018482;barcode
2901365;AZT;GIN;LT;LT;017666;21572;barcode
2901370;AZT;BNU;LT;LT;219580;10071530;barcode
2901373;AZT;BNU;LT;LT;219995;10076717;barcode
2901374;AZT;BNU;LT;LT;220220;10070475;barcode
2901377;AZT;GIN;LT;LT;220220;39774;barcode
2901378;AZT;GIN;LT;LT;590303128441;39640;barcode
2901379;AZT;BNU;LT;LT;590303128441;10073841;barcode
2901383;AZT;GIN;LT;LT;475101750011;40438;barcode
2901384;AZT;BNU;LT;LT;475101750011;10070456;barcode
2901387;AZT;BNU;LT;LT;477207100042;10074368;barcode
2901389;AZT;GIN;LT;LT;220327;30704;barcode
2901390;AZT;BNU;LT;LT;220327;10076641;barcode
2901392;AZT;BNU;LT;LT;2052144;10005751;barcode
2901395;AZT;GIN;LT;LT;474160923251;31285;barcode
2901397;AZT;BNU;LT;LT;474160923251;10066836;barcode
2901399;AZT;GIN;LT;LT;474160924500;30693;barcode
2901401;AZT;BNU;LT;LT;474160924500;10066832;barcode
2901404;AZT;GIN;LT;LT;477016110215;32634;barcode
2901405;AZT;BNU;LT;LT;477016110215;10041121;barcode
2901408;AZT;GIN;LT;LT;477001300095;31745;barcode
2901410;AZT;BNU;LT;LT;506007260549;10053357;barcode
2901412;AZT;GIN;LT;LT;506007260549;37057;barcode
2901413;AZT;GIN;LT;LT;477905239012;36615;barcode
2901422;AZT;GIN;LT;LT;764015306209;38771;barcode
2901426;AZT;GIN;LT;LT;764015306198;38139;barcode
2901432;AZT;BNU;LT;LT;477901799314;10019796;barcode
2901436;AZT;GIN;LT;LT;570207931070;26318;barcode
2901439;AZT;BNU;LT;LT;570207931070;10000271;barcode
2901440;AZT;GIN;LT;LT;570207931114;26238;barcode
2901448;AZT;GIN;LT;LT;570997606120;24007;barcode
2901450;AZT;GIN;LT;LT;358291007536;24341;barcode
2901456;AZT;GIN;LT;LT;570997617710;24008;barcode
2901458;AZT;GIN;LT;LT;590780619322;25691;barcode
2901463;AZT;GIN;LT;LT;042008;25408;barcode
2901464;AZT;BNU;LT;LT;042008;10003175;barcode
2901465;AZT;BNU;LT;LT;707086602353;10013076;barcode
2901470;AZT;BNU;LT;LT;402966806112;10008322;barcode
2901472;AZT;GIN;LT;LT;402966806112;24966;barcode
2901474;AZT;BNU;LT;LT;100934527716;10073869;barcode
2901482;AZT;BNU;LT;LT;859602400986;10004438;barcode
2901487;AZT;GIN;LT;LT;542501039176;29273;barcode
2901495;AZT;GIN;LT;LT;475023200893;26662;barcode
2901496;AZT;BNU;LT;LT;475023200893;10001130;barcode
2901497;AZT;BNU;LT;LT;014134;10000665;barcode
2901505;AZT;BNU;LT;LT;014665;10002513;barcode
2901507;AZT;GIN;LT;LT;014665;25495;barcode
2901517;AZT;GIN;LT;LT;477016109548;22860;barcode
2901519;AZT;BNU;LT;LT;477016109548;10019226;barcode
2901523;AZT;GIN;LT;LT;475101513014;26969;barcode
2901530;AZT;GIN;LT;LT;502180744223;29515;barcode
2901532;AZT;GIN;LT;LT;477023600316;20745;barcode
2901534;AZT;BNU;LT;LT;477023600316;10019914;barcode
2901536;AZT;BNU;LT;LT;477129530589;10013300;barcode
2901537;AZT;GIN;LT;LT;477129530589;30004;barcode
2901540;AZT;GIN;LT;LT;477129530547;23308;barcode
2901541;AZT;BNU;LT;LT;477129530547;10003952;barcode
2901543;AZT;BNU;LT;LT;477129530587;10013298;barcode
2901544;AZT;GIN;LT;LT;477129530587;30002;barcode
2901551;AZT;GIN;LT;LT;206998;24026;barcode
2901555;AZT;GIN;LT;LT;043405;21096;barcode
2901558;AZT;GIN;LT;LT;477901799118;26079;barcode
2901562;AZT;BNU;LT;LT;477901799206;10004167;barcode
2901564;AZT;GIN;LT;LT;501920501204;24874;barcode
2901569;AZT;BNU;LT;LT;477901799228;10018348;barcode
2901572;AZT;BNU;LT;LT;477901799245;10019442;barcode
2901573;AZT;GIN;LT;LT;477901799245;26561;barcode
2901576;AZT;GIN;LT;LT;087614019222;28002;barcode
2901579;AZT;BNU;LT;LT;477901799313;10018921;barcode
2901582;AZT;GIN;LT;LT;859602401523;29380;barcode
2901586;AZT;BNU;LT;LT;529093101430;10002175;barcode
2901591;AZT;GIN;LT;LT;502180745270;20507;barcode
2901594;AZT;GIN;LT;LT;641053005290;29381;barcode
2901597;AZT;BNU;LT;LT;477902838035;10018522;barcode
2901598;AZT;GIN;LT;LT;477902838035;23029;barcode
2901601;AZT;GIN;LT;LT;477902838038;23129;barcode
2901604;AZT;GIN;LT;LT;477903297011;23339;barcode
2901606;AZT;BNU;LT;LT;477903297011;10018127;barcode
2901610;AZT;BNU;LT;LT;477902855127;10003713;barcode
2901613;AZT;GIN;LT;LT;224607;22972;barcode
2901619;AZT;GIN;LT;LT;502180779104;29554;barcode
2901622;AZT;GIN;LT;LT;474427201012;38832;barcode
2901628;AZT;GIN;LT;LT;502126522257;24321;barcode
2901631;AZT;GIN;LT;LT;225279;26954;barcode
2901635;AZT;GIN;LT;LT;502180779760;25912;barcode
2901639;AZT;GIN;LT;LT;502180737004;27927;barcode
2901643;AZT;GIN;LT;LT;502180770740;25910;barcode
2901652;AZT;BNU;LT;LT;764015306188;10043778;barcode
2901653;AZT;GIN;LT;LT;764015306188;31606;barcode
2901659;AZT;GIN;LT;LT;477016110214;32491;barcode
2901663;AZT;BNU;LT;LT;474160924210;10066846;barcode
2901664;AZT;GIN;LT;LT;474160924210;31289;barcode
2901666;AZT;GIN;LT;LT;475103392020;36630;barcode
2901669;AZT;GIN;LT;LT;474160922560;30699;barcode
2901674;AZT;GIN;LT;LT;474160922701;30697;barcode
2901676;AZT;BNU;LT;LT;474160922701;10066845;barcode
2901678;AZT;GIN;LT;LT;506008554007;22001;barcode
2901682;AZT;GIN;LT;LT;474160922401;31287;barcode
2901684;AZT;BNU;LT;LT;474160922401;10080500;barcode
2901687;AZT;GIN;LT;LT;474160922201;30701;barcode
2901689;AZT;BNU;LT;LT;764015306191;10044614;barcode
2901694;AZT;GIN;LT;LT;474160924201;31288;barcode
2901695;AZT;BNU;LT;LT;474160924201;10080489;barcode
2901697;AZT;GIN;LT;LT;474160924141;30706;barcode
2901699;AZT;BNU;LT;LT;474160924141;10080492;barcode
2901706;AZT;BNU;LT;LT;529093100709;10018212;barcode
2901708;AZT;BNU;LT;LT;539152094364;10003877;barcode
2901712;AZT;BNU;LT;LT;702811522183;10069146;barcode
2901713;AZT;GIN;LT;LT;702811522183;32500;barcode
2901714;AZT;GIN;LT;LT;570207138962;32657;barcode
2901715;AZT;BNU;LT;LT;570207138962;10044358;barcode
2901719;AZT;BNU;LT;LT;044427;10002104;barcode
2901723;AZT;GIN;LT;LT;590620402032;32668;barcode
2901727;AZT;GIN;LT;LT;569054805223;25847;barcode
2901728;AZT;BNU;LT;LT;569054805223;10002035;barcode
2901730;AZT;GIN;LT;LT;016595;20918;barcode
2901735;AZT;GIN;LT;LT;569054822010;25848;barcode
2901737;AZT;BNU;LT;LT;569054822010;10002033;barcode
2901738;AZT;GIN;LT;LT;800013700239;36626;barcode
2901741;AZT;BNU;LT;LT;590748072193;10039996;barcode
2901744;AZT;BNU;LT;LT;570207135733;10000254;barcode
2901747;AZT;GIN;LT;LT;570207135733;27008;barcode
2901754;AZT;GIN;LT;LT;729001016245;40601;barcode
2901759;AZT;GIN;LT;LT;590214381867;23197;barcode
2901761;AZT;GIN;LT;LT;871854667025;35357;barcode
2901762;AZT;GIN;LT;LT;474160924185;37182;barcode
2901766;AZT;GIN;LT;LT;474160926490;37181;barcode
2901767;AZT;BNU;LT;LT;474160926490;10066841;barcode
2901771;AZT;GIN;LT;LT;837750;25881;barcode
2901772;AZT;GIN;LT;LT;477905239013;36618;barcode
2901775;AZT;GIN;LT;LT;477905239014;36619;barcode
2901778;AZT;GIN;LT;LT;477905239010;36631;barcode
2901782;AZT;GIN;LT;LT;843658100091;34326;barcode
2901785;AZT;GIN;LT;LT;570207150095;38355;barcode
2901787;AZT;BNU;LT;LT;570207150095;10052005;barcode
2901788;AZT;GIN;LT;LT;370102630638;37010;barcode
2901791;AZT;GIN;LT;LT;370102630601;37007;barcode
2901792;AZT;BNU;LT;LT;707086601180;10000285;barcode
2901793;AZT;GIN;LT;LT;707086601180;23312;barcode
2901797;AZT;GIN;LT;LT;590752946584;25121;barcode
2901799;AZT;BNU;LT;LT;590752946584;10044143;barcode
2901800;AZT;GIN;LT;LT;370102630010;37004;barcode
2901803;AZT;GIN;LT;LT;764015306200;35540;barcode
2901807;AZT;GIN;LT;LT;400993200187;36591;barcode
2901809;AZT;GIN;LT;LT;477068490103;26145;barcode
2901815;AZT;GIN;LT;LT;400993213284;27360;barcode
2901818;AZT;BNU;LT;LT;400030715598;10053292;barcode
2901819;AZT;GIN;LT;LT;400030715598;37711;barcode
2901824;AZT;GIN;LT;LT;477016110381;37621;barcode
2901834;AZT;GIN;LT;LT;218307;39490;barcode
2901835;AZT;GIN;LT;LT;590303128456;37564;barcode
2901836;AZT;BNU;LT;LT;590303128456;10057722;barcode
2901839;AZT;BNU;LT;LT;474160924276;10066839;barcode
2901840;AZT;GIN;LT;LT;474160924276;37178;barcode
2901844;AZT;GIN;LT;LT;474160921362;37179;barcode
2901846;AZT;GIN;LT;LT;402190138842;36808;barcode
2901847;AZT;BNU;LT;LT;402190164012;10048879;barcode
2901849;AZT;GIN;LT;LT;402190164012;36806;barcode
2901851;AZT;BNU;LT;LT;402190117480;10048878;barcode
2901852;AZT;GIN;LT;LT;402190117480;30017;barcode
2901854;AZT;BNU;LT;LT;502180700498;10057737;barcode
2901856;AZT;GIN;LT;LT;502180700498;38791;barcode
2901858;AZT;BNU;LT;LT;764015306038;10018986;barcode
2901859;AZT;GIN;LT;LT;764015306038;23649;barcode
2901861;AZT;GIN;LT;LT;764015306051;27619;barcode
2901863;AZT;BNU;LT;LT;764015306051;10018676;barcode
2901865;AZT;BNU;LT;LT;764015306093;10018342;barcode
2901866;AZT;GIN;LT;LT;764015306093;24112;barcode
2901870;AZT;GIN;LT;LT;048757;25817;barcode
2901884;AZT;GIN;LT;LT;912001707029;26384;barcode
2901893;AZT;BNU;LT;LT;859602400949;10004440;barcode
2901895;AZT;GIN;LT;LT;502180770614;27517;barcode
2901898;AZT;GIN;LT;LT;477131630848;24516;barcode
2901902;AZT;BNU;LT;LT;529093101205;10000095;barcode
2901905;AZT;BNU;LT;LT;087614060101;10031952;barcode
2901907;AZT;GIN;LT;LT;087614060101;27117;barcode
2901908;AZT;BNU;LT;LT;087614110158;10031949;barcode
2901909;AZT;GIN;LT;LT;087614110158;27115;barcode
2901911;AZT;BNU;LT;LT;506008554005;10000058;barcode
2901913;AZT;GIN;LT;LT;506008554005;22000;barcode
2901916;AZT;GIN;LT;LT;501920500106;20353;barcode
2901921;AZT;BNU;LT;LT;500093;10013651;barcode
2901922;AZT;GIN;LT;LT;500093;21119;barcode
2901927;AZT;BNU;LT;LT;011155;10008968;barcode
2901928;AZT;GIN;LT;LT;011155;31080;barcode
2901933;AZT;GIN;LT;LT;048938;21309;barcode
2901934;AZT;BNU;LT;LT;048938;10008970;barcode
2901943;AZT;GIN;LT;LT;212707;25186;barcode
2901945;AZT;BNU;LT;LT;212707;10007202;barcode
2901947;AZT;GIN;LT;LT;212955;27353;barcode
2901949;AZT;GIN;LT;LT;212956;22002;barcode
2901951;AZT;GIN;LT;LT;501920501458;20397;barcode
2901955;AZT;GIN;LT;LT;400993200254;28930;barcode
2901958;AZT;GIN;LT;LT;204386;23307;barcode
2901959;AZT;BNU;LT;LT;206017;10018589;barcode
2901965;AZT;BNU;LT;LT;474204100167;10010770;barcode
2901966;AZT;GIN;LT;LT;474204100167;22329;barcode
2901969;AZT;GIN;LT;LT;502180779951;27439;barcode
2901971;AZT;GIN;LT;LT;4751018780854;25312;barcode
2901975;AZT;GIN;LT;LT;501920500078;28569;barcode
2901976;AZT;GIN;LT;LT;087614113623;28001;barcode
2901979;AZT;BNU;LT;LT;328277010532;10027763;barcode
2901985;AZT;GIN;LT;LT;502180745800;29555;barcode
2901988;AZT;GIN;LT;LT;871895837293;29275;barcode
2901990;AZT;BNU;LT;LT;521300687025;10049313;barcode
2901997;AZT;GIN;LT;LT;502180779969;30016;barcode
2901999;AZT;GIN;LT;LT;474427201027;38834;barcode
2902001;AZT;GIN;LT;LT;474427201020;30683;barcode
2902008;AZT;GIN;LT;LT;015240;25455;barcode
2902011;AZT;GIN;LT;LT;590620400177;27097;barcode
2902013;AZT;GIN;LT;LT;590620401043;29510;barcode
2902015;AZT;GIN;LT;LT;475101302031;30057;barcode
2902020;AZT;GIN;LT;LT;728001016122;30903;barcode
2902022;AZT;BNU;LT;LT;728001016122;10038541;barcode
2902025;AZT;GIN;LT;LT;215287;31037;barcode
2902027;AZT;GIN;LT;LT;871854667039;32122;barcode
2902029;AZT;GIN;LT;LT;215606;27996;barcode
2902031;AZT;BNU;LT;LT;215606;10018422;barcode
2902032;AZT;GIN;LT;LT;542502550280;31490;barcode
2902035;AZT;GIN;LT;LT;590620401861;30870;barcode
2902038;AZT;GIN;LT;LT;400993200775;31311;barcode
2902040;AZT;GIN;LT;LT;400993200790;31310;barcode
2902042;AZT;GIN;LT;LT;400993200788;31312;barcode
2902044;AZT;GIN;LT;LT;400993213106;31281;barcode
2902046;AZT;GIN;LT;LT;474427201042;31324;barcode
2902052;AZT;GIN;LT;LT;710517514111;31935;barcode
2902055;AZT;GIN;LT;LT;400993200354;31550;barcode
2902058;AZT;BNU;LT;LT;521300687074;10049383;barcode
2902062;AZT;BNU;LT;LT;521300687000;10049388;barcode
2902064;AZT;GIN;LT;LT;521300687000;32438;barcode
2902069;AZT;BNU;LT;LT;212162;10010775;barcode
2902070;AZT;GIN;LT;LT;212162;24783;barcode
2902075;AZT;BNU;LT;LT;212163;10010776;barcode
2902082;AZT;GIN;LT;LT;502180779304;33203;barcode
2902083;AZT;BNU;LT;LT;502180779304;10048834;barcode
2902088;AZT;GIN;LT;LT;529093101713;30051;barcode
2902096;AZT;BNU;LT;LT;214703;10044469;barcode
2902097;AZT;GIN;LT;LT;214703;30569;barcode
2902101;AZT;GIN;LT;LT;400993213146;33686;barcode
2902102;AZT;GIN;LT;LT;400993200200;33678;barcode
2902110;AZT;GIN;LT;LT;529093101712;30050;barcode
2902112;AZT;BNU;LT;LT;641053005063;10008871;barcode
2902113;AZT;GIN;LT;LT;641053005063;27144;barcode
2902119;AZT;GIN;LT;LT;475103392021;36632;barcode
2902121;AZT;GIN;LT;LT;477016110322;33812;barcode
2902124;AZT;BNU;LT;LT;474160926100;10080496;barcode
2902126;AZT;GIN;LT;LT;474160926100;32120;barcode
2902129;AZT;GIN;LT;LT;474160923121;31286;barcode
2902131;AZT;BNU;LT;LT;474160923121;10080498;barcode
2902135;AZT;GIN;LT;LT;477016110385;39514;barcode
2902139;AZT;GIN;LT;LT;477016110241;32490;barcode
2902141;AZT;BNU;LT;LT;477016110241;10041117;barcode
2902143;AZT;GIN;LT;LT;800013700291;36652;barcode
2902146;AZT;GIN;LT;LT;477016110384;39510;barcode
2902151;AZT;GIN;LT;LT;800013700135;36651;barcode
2902155;AZT;GIN;LT;LT;477016110383;39508;barcode
2902164;AZT;GIN;LT;LT;641053005636;39706;barcode
2902165;AZT;GIN;LT;LT;641053005621;39707;barcode
2902168;AZT;GIN;LT;LT;506026028473;37820;barcode
2902170;AZT;GIN;LT;LT;506026028421;37819;barcode
2902173;AZT;GIN;LT;LT;843658100089;34323;barcode
2902179;AZT;GIN;LT;LT;217362;36131;barcode
